Country,Baseline smoking prevalence (%),Desired smoking prevalence %),Unnamed: 3,Annual smoking-attributable cost-of-illness (Million Local Currency Unit),Smoking-attributable direct cost: health expenditure (Million Local Currency Unit),Smoking-attributable indirect cost: productivity loss (Million Local Currency Unit),Smoking-attributable indirect cost: productivity loss due to morbidity (Million Local Currency Unit),Smoking-attributable indirect cost: productivity loss due to mortality (Million Local Currency Unit),Annual smoking-attributable cost-of-illness (Million USD),Smoking-attributable direct cost: health expenditure (MillionUSD),Smoking-attributable indirect cost: productivity loss (Million USD),Smoking-attributable indirect cost: productivity loss due to morbidity (Million USD),Smoking-attributable indirect cost: productivity loss due to mortality (Million USD),Annual smoking-attributable cost-of-illness (Million PPP$),Smoking-attributable direct cost: health expenditure (Million PPP$),Smoking-attributable indirect cost: productivity loss (Million PPP$),Smoking-attributable indirect cost: productivity loss due to morbidity (Million PPP$),Smoking-attributable indirect cost: productivity loss due to mortality (Million PPP$),Unnamed: 19,Smoking-attributable national economic cost (Million Local Currency Unit),Expected national economic cost recovery from desired smoking reduction (Million Local Currency Unit),Baseline cigarette price per pack (Local Currency Unit),Recommended cigarette price per pack (Local Currency Unit),Baseline totale tax per pack  of cigarettes (Local Currency Unit),Recommended total tax per pack of cigarettes (Local Currency Unit),Baseline cigarette tax revenue (Million Local Currency Unit),Expected cigarette tax revenue (Million Local Currency Unit),Expected cigarette tax revenue gain (Million Local Currency Unit),Unnamed: 29,Smoking-attributable national economic cost (Million USD),Expected national economic cost recovery from desired smoking reduction (Million USD),Baseline cigarette price per pack (USD),Recommended cigarette price per pack (USD),Baseline totale tax per pack  of cigarettes (USD),Recommended total tax per pack of cigarettes (USD),Baseline cigarette tax revenue (Million USD),Expected cigarette tax revenue (Million USD),Expected cigarette tax revenue gain (Million USD),Unnamed: 39,Smoking-attributable national economic cost (Million PPP$),Expected national economic cost recovery from desired smoking reduction (Million PPP$),Baseline cigarette price per pack (PPP$),Recommended cigarette price per pack (PPP$),Baseline totale tax per pack  of cigarettes (PPP$),Recommended total tax per pack of cigarettes (PPP$),Baseline cigarette tax revenue (Million PPP$),Expected cigarette tax revenue (Million PPP$),Expected cigarette tax revenue gain (Million PPP$)
Somalia,,,,,,26.76300489358585,2.2093764846272554,24.553628408958602,,,26.76300489358585,2.2093764846272554,24.553628408958602,,,74.60424871838516,6.158832815189109,68.44541590319606,,,,. . .,,,,,,,,,,. . .,,,,,,,,,,. . .,,,,,,
South Africa,16.4,15.399999999999999,,49238.0972483594,11510.398253108115,37727.69899525128,4265.923100243585,33461.77589500775,3331.038222802051,778.8516875351919,2552.186535266859,288.57926104361457,2263.607274223248,6919.66362363253,1614.4806748423805,5305.18294879015,599.8643727281345,4705.318576062022,,348379.1523585205,14923.520477501048,42.13,54.97451219512195,25.31521739130435,38.1597295864263,19512.969565217394,25935.86518473735,6422.895619519957,,20065.572823694347,690.3142161839115,2.549686534999997,3.3270299907926795,1.5320642989130417,2.309407754705724,1180.9151616021725,1569.6255930477103,388.7104314455378,,50186.84672480136,1880.4818660727556,6.040143369175628,7.881650493924296,3.629421848215678,5.470928972964345,2797.5583606046443,3718.403610715033,920.8452501103889
South Sudan,,,,6732.81886286121,1682.3760041632877,5050.442858697922,487.2861637655866,4563.15669493233,21.81666789613319,5.491596750475161,16.325071145658033,1.575105691586595,14.749965454071418,22.67178021060294,5.6741754694424795,16.997604741160462,1.6399943211433992,15.357610420017046,,,,750,,473.6551215917466,,,,,,,,1.1937428773341654,,0.753896570283994,,,,,,,,4.141747154619705,,2.6156796694982223,,,,
Spain,23.3,22.3,,17476.823177001705,8097.194352850137,9379.628824151569,2431.906712248106,6947.722111903464,20677.920328479024,9576.880072663485,11101.04025581554,2878.2262941514873,8222.813961664055,28317.003224508553,12932.584286059242,15384.418938449311,3988.800877079055,11395.61806137026,,99142.49339707487,3090.017134678574,5.35,6.498068669527896,4.151012396694214,5.299081066222111,9643.216898760329,11276.293010390142,1633.0761116298127,,108903.1811782991,3304.4795751477636,5.455930000000001,6.62673042918455,4.2332024421487615,5.404002871333311,9834.152593355788,11499.56361199587,1665.411018640083,,159249.8892563481,5084.124113547944,9.021922428330523,10.957957284195441,7.000020905049266,8.936055760914183,16261.748564519949,19015.671181096357,2753.9226165764085
Sri Lanka,5.7,4.7,,90474.35071375663,13660.494295897262,76813.85641785937,14619.201765898484,62194.65465196067,455.1841046551011,68.72709747330904,386.4570071817921,73.55044031511915,312.9065668666718,1663.8333920010607,251.67627265494988,1412.157119346111,268.76153360360206,1143.3955857425044,,---,---,1600,---,1070.695652173913,---,151251.82130434783,---,---,,---,---,4.434589800443459,---,2.967560011568495,---,419.21236503422347,---,---,,---,---,21.3857998289136,---,14.311051809424628,---,2021.6507338583704,---,---
Sudan,,,,58217.5288258869,7785.864270729704,50431.664555157186,5973.540177663251,44458.124377494045,136.81055643802043,18.296514388650692,118.51404204936972,14.037775632507584,104.47626641686239,772.5065151202923,107.96733920472379,664.5391759155685,78.71347301299687,585.8257029025731,,,,700,,512.8908108108109,,,,,,,,1.2367491166077738,,0.9061675102664501,,,,,,,,4.497298408598835,,3.295175753206322,,,,
Suriname,,,,525.4006495033302,77.11127715879314,448.28937234453707,74.75676880457704,373.53260353996006,26.989727339223368,4.2279010058136635,22.761826333409704,3.7957638386057053,18.966062494804003,86.90037104622087,13.041345696499016,73.85902534972186,12.31673651624509,61.54228883347679,,,,80,,39.4244816792615,,,,,,,,3.295300078263377,,1.6239437195395434,,,,,,,,10.729613733905579,,5.287618250973913,,,,
Sweden,9.0,8.0,,61321.02503075425,31007.372562004846,30313.65246874941,10398.104329363425,19915.54813938599,7149.833599767375,3615.3595776273564,3534.474022140019,1212.385398609569,2322.0886235304515,7041.823520108794,3554.361208581779,3487.462311527015,1196.259573054242,2291.2027384727744,,201658.02445840545,11831.129850930025,70,108.88888888888887,47.5,86.38888888888887,11421.137499999999,16412.26776406035,4991.130264060352,,21209.888839818846,1142.5645524312158,6.872312434958471,10.690263787713176,4.663354866578962,8.481306219333668,1121.2803608945785,1611.2890262974288,490.0086654028503,,22756.553659120316,1329.9765604882678,8.018327605956472,12.472954053710065,5.441008018327606,9.8956344660812,1308.2631729667812,1879.98485269878,571.7216797319988
Switzerland,20.3,19.3,,8815.663054107414,3031.608720913092,5784.054333194321,2199.7068567428696,3584.34747645145,9646.772002606891,3317.4174363784978,6329.354566228394,2407.0874573545684,3922.267108873825,8079.256902463483,2739.3030356227114,5339.953866840772,2030.8130696782682,3309.1407971625035,,47766.42809050605,1621.5261735052827,9,11.216748768472906,5.311854038997215,7.52860280747012,2278.5197900278554,2919.063884034343,640.5440940064877,,53135.35062430072,1985.8205051741695,9.447826999790049,11.77487798496001,5.576164223175745,7.903215208345706,2391.8956435312357,3064.3122864101856,672.4166428789499,,44973.833929228604,1660.809006004154,8.662175168431185,10.795715850310787,5.112467794992507,7.246008476872109,2192.993060662036,2809.493632371841,616.5005717098052
Syrian Arab Republic,,,,,,,,,,,,,,,,,,,,,,. . .,,,,,,,,,,. . .,,,,,,,,,,. . .,,,,,,
Taiwan Province of China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,,,,490.99913558450663,127.43460896609675,363.5645266184099,49.88824539154867,313.6762812268608,43.40254168294139,11.268623458377258,32.133918224564134,4.409409280629847,27.724508943934254,204.99931517662242,53.86706862091987,151.13224655570255,20.738334052762163,130.39391250294025,,,,10.5,,6.1909949488542395,,,,,,,,1.0227538377620198,,0.6030346517624717,,,,,,,,4.4453852667231155,,2.6210816887613206,,,,
Thailand,17.9,16.9,,216445.1406133909,32280.132723724237,184165.00788966665,26850.495010446408,157314.51287922027,6768.756117550896,1009.4767834645947,5759.279334086301,839.6790617047942,4919.600272381506,18031.405774844,2680.1629956944907,15351.242779149508,2238.147584977965,13113.095194171541,,831971.7000655923,38907.007059118354,66,84.43575418994413,53.67191588785047,72.10767007779461,83646.07075373831,100172.21037984958,16526.139626111268,,25281.10648363123,1173.0734653650684,1.792966680702517,2.2937953624629968,1.458059952672484,1.9588886344329637,2272.3426944414864,2721.294477930199,448.9517834887124,,71188.5106338432,3438.5330215066024,5.636208368915456,7.210568248500779,4.583425780345898,6.157785659931221,7143.1315758956725,8554.415916298,1411.284340402327
Timor-Leste,30.5,29.5,,25.562458395902176,7.277400345666135,18.28505805023604,1.938477906604513,16.346580143631453,25.562458395902176,7.277400345666135,18.28505805023604,1.938477906604513,16.346580143631453,52.09825284012345,14.676363542921939,37.42188929720152,3.967255965320197,33.45463333188117,,237.77457459512422,6.036726685979865,2.25,2.6188524590163933,1.0626733839641425,1.4315258429805358,,,,,237.77457459512422,6.036726685979865,2.25,2.6188524590163933,1.0626733839641425,1.4315258429805358,,,,,636.0582345844648,14.414918567227904,4.901960784313725,5.705560912889745,2.3151925576560837,3.118792686232104,,,
Togo,3.7,2.7,,24160.51363787338,3627.536670287867,20532.976967585517,2115.3485088410503,18417.628458744457,43.58876463916292,6.541633611700047,37.04713102746287,3.816669813612413,33.23046121385044,105.72756473212227,15.690540984373403,90.03702374774888,9.275794943225083,80.76122880452378,,---,---,600,---,149.37342372881355,---,,---,---,,---,---,0.9328050466722664,---,0.23222713915492027,---,,---,---,,---,---,2.686823816006305,---,0.6689001205882961,---,,---,---
Tokelau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,26.6,25.6,,16.647482833233344,3.39740794419283,13.250074889040512,1.8019489340459007,11.448125954994577,7.333463637945155,1.4999861318464203,5.833477506098735,0.793325974526363,5.0401515315723575,10.130661036131254,2.2741001603318063,7.856560875799447,1.068455960737495,6.78810491506193,,127.62749157463342,3.4589379384006635,23,27.323308270676694,15.507000000000001,19.830308270676696,,,,,55.18587981479737,1.3506806207857647,9.844000000000005,11.69437593984963,6.6369960000000034,8.487371939849629,,,,,69.36978708570435,1.727642390129427,13.473930872876391,16.006624645973456,9.084358523725836,11.617052296822902,,,
Trinidad and Tobago,,,,1552.4453585390345,236.56512683719592,1315.8802317018385,244.5935231990819,1071.2867085027594,229.70162536310139,35.002452469260824,194.69917289384057,36.19034279469456,158.50883009914637,363.1226721598035,55.253958653794484,307.8687135060091,57.22609968979771,250.642613816212,,,,32,,8.815555555555555,,,,,,,,4.741935005853326,,1.3063372339041766,,,,,,,,6.801275239107333,,1.8736568662179713,,,,
Tunisia,19.1,18.1,,1175.862804640521,306.8904048575678,868.9723997829532,163.99514457825222,704.9772552047035,420.78999397718746,109.8207402374648,310.96925373972266,58.68707422603396,252.28217951368964,1264.335435188241,324.3862725389766,939.9491626492645,177.3900976180316,762.5590650312356,,9377.35254394657,426.18352367666427,4.1,5.173298429319371,2.8441662792776685,3.91746470859704,1553.6969342124082,1921.794002266395,368.09706805398673,,3306.606362069748,101.1979115250748,1.3038224257457227,1.6451371968833464,0.9044604335297552,1.245775204667379,494.084123326467,611.1410043459883,117.05688101952131,,9809.11151400572,327.94325323083757,4.30672268907563,5.434137005587575,2.987569621089988,4.114983937601933,1632.034594760933,2018.691178851255,386.656584090322
Türkiye,29.1,28.1,,81288.80165595238,12519.962617395657,68768.83903855672,12780.28993087375,55988.54910768318,9170.269480481053,1414.619889076708,7755.649591404345,1441.3424999778842,6314.3070914264845,32562.815855009743,4458.868331278415,28103.94752373133,5222.955666795069,22880.991856936347,,4320173.190098078,201403.8032864011,31.5,36.91237113402062,25.436584745762712,30.84895587978333,148494.96625805084,167926.8196884121,19431.853430361254,,425125.7570391764,2355.5604726300267,1.7587939698492463,2.0609922464556463,1.420244821092279,1.7224430976986789,8291.176228813561,9376.148502982252,1084.972274168691,,1255459.1732617638,8923.018526711285,7.4397732640529055,8.718084821450311,6.00769597207433,7.286007529471736,35072.027930574135,39661.50677572322,4589.478845149082
Turkmenistan,4.6,3.5999999999999996,,1962.1250757359617,344.6473559267897,1617.477719809172,154.6517782612885,1462.8259415478838,560.6071370114056,98.47067312193992,462.1364638894657,44.18621973248669,417.95024415697907,958.1734584233835,167.0612486315025,791.112209791881,75.64055352982932,715.4716562620516,,---,---,55,---,17.223913043478262,---,,---,---,,---,---,15.714285714285714,---,4.921118012422361,---,,---,---,,---,---,24.864376130198913,---,7.786579133579684,---,,---,---
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,27.9,26.9,,,0.95953896973146,,,,,0.7207944159454583,,,,,0.6923321557248572,,,,,11.644925584453095,0.27161996877240935,13,15.329749103942653,4.615200000000001,6.944949103942654,,,,,7.814429473313338,0.17185619721953233,9.109100000000009,10.741555197132628,3.2338706400000037,4.8663258371326235,,,,,7.828094675891552,0.1667259422027689,9.027777777777779,10.645659099960177,3.205000000000001,4.8228813221824,,,
Uganda,3.4,2.4,,449445.3735990197,54674.991123774074,394770.3824752456,50635.06936382204,344135.3131114236,125.29657394894907,15.24232010445111,110.05425384449796,14.116066008445474,95.93818783605249,343.5544021139249,41.717679497592925,301.83672261633194,38.714969675277096,263.12175294105475,,---,---,5000,---,1487.5159433325755,---,138004.2916426797,---,---,,---,---,1.294521842467048,---,0.3851243759323989,---,35.72991397712831,---,---,,---,---,3.851397672215247,---,1.1458030883068298,---,106.30188151766613,---,---
Ukraine,20.7,19.7,,129602.84684317283,23801.20898180057,105801.63786137226,12591.814829833313,93209.82303153917,4750.651324182386,872.2800896350743,3878.3712345473114,461.5782270852868,3416.793007462032,14034.00976130341,2565.0823423216007,11468.92741898181,1364.9562830571472,10103.971135924685,,561692.754141283,22325.88887267819,71,88.14975845410628,50.16628571428571,67.31604416839198,76976.40295714285,93552.63274347944,16576.229786336582,,17235.265013491102,428.657042962766,1.9415564172541468,2.4105313972672255,1.3718404782869922,1.8408154583000709,2104.986325895518,2558.2776683679285,453.29134247241063,,62007.1003544828,1277.44640676428,. . .,,,,,,
United Arab Emirates,8.7,7.699999999999999,,10946.488360367613,465.4175333802651,10481.070826987347,3971.884061900935,6509.186765086416,2980.663931594211,126.7304414032156,2853.933490190995,1081.5204982898842,1772.4129919011123,5187.611927813123,219.0814904900774,4968.530437323045,1882.863610105524,3085.666827217523,,52554.021200373965,3779.4717810306233,22,34.64367816091954,15.77932636469222,28.423004525611763,2735.1095354239255,3859.216954806547,1124.1074193826216,,14310.148769031279,1029.1277830798704,5.990469707283867,9.433268389630918,4.2966171176833825,7.739415800030433,744.754128093649,1050.8419209820415,306.0877928883925,,25971.51876210188,1926.9279862106864,9.68736239542052,15.254812047961048,6.948184220472136,12.515633873012664,1204.3635118555376,1699.3469638073743,494.98345195183674
United Kingdom of Great Britain and Northern Ireland,11.4,10.4,,37394.677004856385,18343.619853718865,19051.057151137513,5350.716373395797,13700.340777741725,51438.67358441811,25229.68248619915,26208.991098218954,7361.107401383838,18847.88369683513,55260.05214418695,27082.010103344674,28178.042040842272,7914.138817706892,20263.9032231354,,93650.82536662338,5126.558215060313,10.4,14.96140350877193,8.707333333333333,13.268736842105262,11067.064203333332,14035.691558165587,2968.627354832255,,126192.3361648989,7070.8689311855915,12.669280000000004,18.22598175438597,10.607273466666669,16.163975221052635,13481.897612500668,17098.27945615732,3616.3818436566526,,135155.0047144958,7450.544580931778,15.43026706231454,22.19792805455776,12.9188921859545,19.68655317819772,16419.976562809097,20824.4681871893,4404.491624380204
United Republic of Tanzania,4.9,3.9000000000000004,,824324.9450509697,71274.49508295995,753050.4499680097,110841.53611249033,642208.91385552,358.74860093826214,31.019064671109206,327.72953626715287,48.23852801738382,279.49100824976915,974.1762165778987,80.03145765647339,894.1447589214253,131.60921501340755,762.5355439080181,,---,---,4000,---,1198.6694915254236,---,263845.1351271186,---,---,,---,---,1.7357757846861233,---,0.5201553693079647,---,114.49399911522265,---,---,,---,---,4.684433160165454,---,1.4037717785450894,---,308.9912250344524,---,---
United States of America,15.5,14.5,,621421.841871976,354200.341245933,267221.50062604307,68497.56503401349,198723.9355920293,621421.841871976,354200.341245933,267221.50062604307,68497.56503401349,198723.9355920293,621421.841871976,354200.341245933,267221.50062604307,68497.56503401349,198723.9355920293,,1415869.320828143,57442.63111112836,8.27,10.93774193548387,3.09004,5.757781935483871,30090.2533128,49067.0065319059,18976.7532191059,,1415869.320828143,57442.63111112836,8.27,10.93774193548387,3.09004,5.757781935483871,30090.2533128,49067.0065319059,18976.7532191059,,1415869.320828143,57442.63111112836,8.27,10.93774193548387,3.09004,5.757781935483871,30090.2533128,49067.0065319059,18976.7532191059
Uruguay,17.9,16.9,,41610.71312949589,9829.44411478549,31781.269014710397,5706.819512973842,26074.449501736573,955.4056699905727,225.68109354265295,729.7245764479198,131.03335961952962,598.6912168283908,1373.5050654279453,326.52575060541534,1046.9793148225297,188.0013658593564,858.977948963174,,164869.0587797009,7332.888561118029,190,243.07262569832403,124.48229508196722,177.55492078029124,11294.278632786885,14359.885302081306,3065.6066692944205,,4366.254212863025,163.2411847766003,4.641618214687058,5.938159615437633,3.0410488855710955,4.337590286321671,275.9143653878655,350.80581673135555,74.89145134349008,,5880.858595387638,212.73334303497336,6.164628013367508,7.886591145593069,4.038879175950398,5.760842308175959,366.44750763397957,465.91237474713034,99.46486711315077
Uzbekistan,8.9,7.9,,6511593.245730161,1142951.2937995098,5368641.951930651,784647.974876013,4583993.977054628,613.7468733290037,107.72294395162672,506.02392937737704,73.95737227027696,432.06655710709913,2643.9824951839832,461.6213691878764,2182.3611259961067,318.9605962351762,1863.400529760926,,23295011.089469317,3440342.293097784,11500,17960.674157303372,6490.0,12950.674157303372,2998801.8499999996,4714868.875306078,1716067.0253060786,,2956.0002158272496,231.5919630783976,1.0542614623431557,1.646543182760659,0.5949701644006157,1.187251884818119,274.91488901377045,432.23517871621004,157.3202897024396,,9978.067681148399,806.3460553834111,4.440703098452318,6.935480120054745,2.506101139909178,5.000878161511604,1157.9816232121343,1820.637636814617,662.6560136024827
Vanuatu,,,,1488.0139730425408,143.84265679224677,1344.171316250294,108.54462052532126,1235.6266957249738,13.215841554930883,1.314201663679768,11.901639891251115,0.961082095717273,10.940557795533849,12.100091321022116,1.34086196035096,10.759229360671156,0.8688300769256132,9.890399283745554,,,,850,,658.6649000000001,,,,,,,,7.40418118466899,,5.737499128919861,,,,,,,,7.018644823543013,,5.438747048040561,,,,
Venezuela (Bolivarian Republic of),,,,1078.8771813676099,66.65541962276274,1012.2217617448471,152.5599975495793,859.6617641952676,403.0648597518267,93.4848799733685,309.57997977845815,46.65926256612692,262.92071721233117,968.3528758296429,60.15832095917215,908.1945548704708,136.88122929380955,771.313325576661,,,,9,,6.603664122137404,,,,,,,,1.5731515469323545,,1.1542849365735717,,,,,,,,2.5560920193126955,,1.8755081289796662,,,,
Viet Nam,16.5,15.5,,161245083.2301607,25724362.06764789,135520721.16251284,15543276.762614632,119977444.39989816,7019.797314563742,1110.7341481577982,5909.063166405943,677.7281246391835,5231.335041766759,21680.888028733338,3452.439864789752,18228.448163943587,2090.675229106759,16137.772934836825,,619088416.6025257,29141732.647929195,22900,29839.39393939394,7858.560000000001,14797.953939393941,33899941.78560001,56331738.967825174,22431797.182225168,,25999.149076271813,1140.3008032915989,0.9880911287538833,1.2875126829217267,0.3390818087676908,0.6385033629355342,1462.717543389714,2430.606617527838,967.889074138124,,83630.91619268166,3872.4034725155902,3.19181557159981,4.159032411478541,1.0953307501463498,2.0625475900250807,4724.993976751319,7851.551162131015,3126.5571853796964
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wallis and Futuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,11.8,10.8,,,,72808.54237429873,8893.939656763929,63914.602717534646,,,70.81804141983017,8.650789680147671,62.16725173968234,,,226.93367870024719,27.721121432035694,199.212557268211,,1364659.739948862,91105.93155796824,1500,2135.593220338983,855.4179566563467,1491.0111769953296,,,,,2315.925748303745,36.514783660017684,1.289213579716373,1.8354905202741583,0.7352109640363961,1.2814879045941812,,,,,5275.558795598674,134.14574201594453,3.3552768438923892,4.777004320117978,1.9134427078791891,3.3351701841047783,,,
Zambia,9.4,8.4,,1591.2924048376565,319.0126957352622,1272.2797091023942,144.61894383474316,1127.6607652676505,79.49111618042075,15.935904759884355,63.555211420536395,7.224266397611831,56.33094502292453,252.7575589557132,49.82378664201758,202.9337723136956,23.067307927996634,179.86646438569892,,12215.865322194251,1616.1905094711178,20,30.638297872340424,4.533620689655173,15.171918561995597,,,,,718.6705351078965,64.09931732676085,1.2216538138505002,1.8714696722816173,0.27692575030343886,0.9267416087345559,,,,,2156.17311601411,186.63003084377127,3.2851511169513796,5.032571923840411,0.7446814536227288,2.49210226051176,,,
Zimbabwe,7.1,6.1,,29933.57779732381,31.836662084202306,29901.74113523961,2065.1924552548126,27836.54867998478,369.44306311303797,31.836662084202306,337.60640102883565,23.31711016750112,314.2892908613344,381.6121422006783,32.03950644225366,349.57263575842467,24.143569655916373,325.42906610250816,,73077838.64946589,1871108969.3250687,531,904.9436619718309,183.2075829710145,557.1512449428454,,,,,16953426.942258254,61.71217753140133,1.196263063429202,2.03870184049202,0.41273910442253386,1.255177881485352,,,,,31173526.35701374,95.01526906307473,1.4891385431681914,2.5378276580753685,0.5137880851277252,1.5624772000349023,,,
N/A - Complete data needed for estimation are not available.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"- - - Estimate is not available because the baseline cigarette smoking prevalence is less than 5% comparable to a smoke-free state; economic gain from further reduction in smoking may be negligible. For countries with baseline smoking prevalence of less than 10%, only estimates resulting from 1% point reduction are available. Reduction greater than 1% point in the short run may not be practicable in countries with very low baseline smoking prevalence.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
